cluster_label,receptions,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles,position
Cluster 0,7.180851063829787,67.77659574468085,0.4787234042553192,3.265957446808511,0.06382978723404255,WR
Cluster 1,91.14814814814815,1227.2962962962963,6.851851851851852,57.111111111111114,1.0740740740740742,WR
Cluster 2,26.541666666666668,329.4166666666667,1.5208333333333333,14.958333333333334,0.375,WR
Cluster 3,54.26315789473684,691.8157894736842,4.526315789473684,32.23684210526316,0.6052631578947368,WR
