playerId,I_F_goals,I_F_primaryAssists,I_F_points,I_F_shotsOnGoal,faceoffsWon,penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,PC1,PC2,cluster,cluster_label
8484256,0.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,3.0,-2.9437947393507744,-0.47809342245190617,3,Support Player
8481070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0642672837064335,-0.6241228925417434,3,Support Player
8479385,22.0,12.0,42.0,200.0,4.0,16.0,12.0,50.0,48.0,4.3909458104647445,-1.7821020189082135,2,Offensive All Star
8478498,19.0,8.0,30.0,128.0,4.0,10.0,77.0,21.0,11.0,1.651196808606126,-0.7739651583404648,1,Defensive Minded
8474618,1.0,1.0,2.0,16.0,0.0,6.0,23.0,6.0,6.0,-2.347027534957912,-0.25621398544659374,3,Support Player
8482475,3.0,1.0,9.0,36.0,0.0,8.0,27.0,19.0,10.0,-1.407102213695401,-0.3866021345184839,3,Support Player
8480039,13.0,19.0,35.0,167.0,146.0,28.0,54.0,40.0,45.0,4.125929505678014,-0.9706187273191614,2,Offensive All Star
8482159,2.0,2.0,4.0,11.0,0.0,6.0,12.0,1.0,1.0,-2.474456357616136,-0.4646188426881285,3,Support Player
8480890,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,-3.0400818333764645,-0.44211828768845746,3,Support Player
8479372,4.0,8.0,16.0,78.0,0.0,26.0,97.0,11.0,24.0,0.28870993662113514,0.8422988717575398,1,Defensive Minded
8477433,1.0,0.0,6.0,34.0,0.0,20.0,63.0,13.0,23.0,-1.2711433854591805,0.708845003659455,3,Support Player
8476880,5.0,4.0,11.0,52.0,3.0,54.0,90.0,10.0,7.0,-0.3176677864064866,1.7624441798323474,0,Bruiser
8474679,8.0,7.0,20.0,76.0,10.0,12.0,35.0,23.0,16.0,0.27682584594604276,-0.6875247185933646,1,Defensive Minded
8478051,0.0,0.0,0.0,9.0,0.0,4.0,16.0,1.0,0.0,-2.901190282312307,-0.305414306029957,3,Support Player
8476624,10.0,9.0,27.0,80.0,220.0,54.0,118.0,25.0,29.0,2.32296593350283,1.0817493277110055,0,Bruiser
8481683,1.0,0.0,1.0,4.0,1.0,2.0,7.0,0.0,0.0,-2.9370339741671794,-0.5185583210735525,3,Support Player
8480849,12.0,8.0,26.0,132.0,463.0,34.0,74.0,22.0,28.0,2.5733006039661865,-0.6481425158178123,2,Offensive All Star
8474565,7.0,10.0,31.0,130.0,0.0,12.0,56.0,45.0,42.0,2.360965549366667,-0.6656973185099078,2,Offensive All Star
8483565,3.0,3.0,8.0,41.0,0.0,14.0,51.0,10.0,11.0,-1.2917343859937473,0.12962110842725819,3,Support Player
8482834,0.0,2.0,4.0,9.0,0.0,6.0,11.0,7.0,5.0,-2.3704409385445557,-0.43977960756546514,3,Support Player
8478028,1.0,3.0,4.0,34.0,3.0,2.0,32.0,7.0,4.0,-2.040768592401794,-0.40215575202374404,3,Support Player
8475690,1.0,4.0,10.0,64.0,0.0,21.0,44.0,18.0,27.0,-0.48385539168762126,0.3067675391073592,1,Defensive Minded
8483464,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,-3.0907558732476526,-0.5874614016577437,3,Support Player
8479345,4.0,5.0,21.0,94.0,0.0,20.0,49.0,15.0,37.0,0.46340269492717073,0.14463404096460913,1,Defensive Minded
8477956,34.0,14.0,61.0,254.0,6.0,28.0,82.0,44.0,84.0,7.270626880292722,-0.9934596079897945,2,Offensive All Star
8477949,21.0,19.0,48.0,157.0,23.0,14.0,47.0,48.0,33.0,4.441788788412472,-1.8151540880030115,2,Offensive All Star
8478466,15.0,14.0,32.0,109.0,2.0,14.0,32.0,20.0,18.0,1.761930989033312,-1.221213138951333,2,Offensive All Star
8479318,26.0,19.0,52.0,233.0,517.0,14.0,71.0,61.0,41.0,6.797725534355287,-2.8989610683233344,2,Offensive All Star
8479705,0.0,0.0,0.0,4.0,0.0,2.0,6.0,2.0,1.0,-2.957817564151082,-0.49454051600973514,3,Support Player
8480935,1.0,0.0,3.0,14.0,0.0,0.0,5.0,3.0,5.0,-2.652887935288727,-0.6300760223881916,3,Support Player
8478146,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,-3.055206054269029,-0.5820521722679791,3,Support Player
8476905,7.0,22.0,44.0,78.0,468.0,22.0,62.0,51.0,21.0,3.789151360569672,-2.024613082136961,2,Offensive All Star
8481582,1.0,0.0,4.0,20.0,2.0,0.0,17.0,4.0,5.0,-2.502494289683272,-0.5122485642717295,3,Support Player
8480846,0.0,0.0,0.0,5.0,0.0,4.0,10.0,0.0,2.0,-2.9372533907710965,-0.3568834711816107,3,Support Player
8474613,5.0,4.0,10.0,93.0,197.0,8.0,27.0,19.0,9.0,-0.3280360567727853,-1.008318550065861,1,Defensive Minded
8479329,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,-3.022503378557675,-0.6100880488679852,3,Support Player
8477573,2.0,4.0,10.0,39.0,88.0,25.0,80.0,6.0,5.0,-1.069150500930076,0.6253564317701729,1,Defensive Minded
8479983,2.0,1.0,8.0,55.0,0.0,24.0,111.0,38.0,26.0,0.022414323379440573,1.123859698130916,1,Defensive Minded
8475169,14.0,3.0,21.0,126.0,12.0,41.0,122.0,9.0,30.0,1.4305055318821627,1.440591095468873,0,Bruiser
8479369,5.0,2.0,10.0,81.0,0.0,22.0,157.0,21.0,28.0,0.28389410275943605,1.6084544742986437,0,Bruiser
8477482,2.0,1.0,3.0,19.0,2.0,4.0,20.0,5.0,8.0,-2.2540340909350127,-0.38871350458137877,3,Support Player
8480833,3.0,0.0,5.0,38.0,0.0,8.0,28.0,11.0,6.0,-1.8693450018457907,-0.24430583470250825,3,Support Player
8480073,2.0,5.0,13.0,62.0,0.0,36.0,47.0,24.0,39.0,0.34807863798887057,0.755035601013152,1,Defensive Minded
8478434,8.0,10.0,18.0,62.0,7.0,58.0,279.0,14.0,16.0,1.6520455951269366,3.779061636878604,0,Bruiser
8480468,0.0,0.0,0.0,12.0,24.0,2.0,2.0,2.0,1.0,-2.8748681735059485,-0.5956870518779035,3,Support Player
8474870,6.0,6.0,17.0,92.0,36.0,14.0,53.0,31.0,19.0,0.5282105648264599,-0.37847678511691724,1,Defensive Minded
8480015,16.0,11.0,33.0,169.0,17.0,12.0,119.0,35.0,18.0,2.809773844849195,-0.3568170915311169,2,Offensive All Star
8478506,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,2.0,-2.8777111213333426,-0.6414054617762871,3,Support Player
8480880,4.0,3.0,7.0,16.0,0.0,11.0,44.0,7.0,6.0,-1.7064062375277802,-0.07561764817492711,3,Support Player
8480037,1.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,-2.7616716475765437,-0.6425484917286398,3,Support Player
8471274,0.0,2.0,2.0,55.0,0.0,16.0,28.0,9.0,16.0,-1.5886573820521948,0.16475774742088992,3,Support Player
8475799,19.0,6.0,32.0,140.0,6.0,20.0,151.0,31.0,20.0,2.5342374753003485,0.4480816991565804,2,Offensive All Star
8482861,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,-2.893571901552142,-0.6471474763904164,3,Support Player
8480058,4.0,7.0,18.0,94.0,0.0,42.0,82.0,32.0,33.0,1.2918798922568258,1.072258486326625,0,Bruiser
8479972,6.0,3.0,14.0,81.0,12.0,59.0,83.0,13.0,14.0,0.2634989439088546,1.8008135494247914,0,Bruiser
8479316,3.0,3.0,7.0,46.0,4.0,28.0,63.0,7.0,6.0,-1.2251229262871588,0.7407770729452269,3,Support Player
8477986,11.0,11.0,33.0,163.0,0.0,43.0,86.0,27.0,43.0,3.0750421374200054,0.6963124918023585,2,Offensive All Star
8481580,0.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,-2.991702310168419,-0.4437963396866697,3,Support Player
8477070,3.0,4.0,10.0,36.0,4.0,80.0,199.0,5.0,19.0,0.31863068382945453,4.124825204159609,0,Bruiser
8481601,6.0,1.0,9.0,38.0,0.0,0.0,9.0,21.0,13.0,-1.2785563755844476,-0.9682070007470975,3,Support Player
8475461,0.0,1.0,2.0,8.0,0.0,0.0,11.0,0.0,1.0,-2.856001157427868,-0.5428942240501856,3,Support Player
8478967,3.0,3.0,6.0,23.0,70.0,24.0,67.0,4.0,3.0,-1.5087961623431456,0.5335177475403338,3,Support Player
8483619,1.0,0.0,3.0,18.0,0.0,4.0,14.0,3.0,10.0,-2.425421226513512,-0.3605223720712316,3,Support Player
8478043,8.0,7.0,20.0,85.0,184.0,33.0,117.0,18.0,29.0,1.3688439980326081,0.7305710390859046,1,Defensive Minded
8480813,8.0,4.0,15.0,76.0,257.0,24.0,147.0,26.0,16.0,0.9686897952277314,0.6502460621750827,1,Defensive Minded
8475766,6.0,1.0,8.0,64.0,4.0,93.0,159.0,16.0,20.0,0.7619632061652549,4.014136222961007,0,Bruiser
8482245,1.0,1.0,7.0,33.0,0.0,34.0,116.0,7.0,30.0,-0.7864436307534326,1.8566952580522829,0,Bruiser
8477962,2.0,5.0,9.0,43.0,7.0,59.0,128.0,6.0,5.0,-0.47560809943509313,2.489807384140648,0,Bruiser
8480071,2.0,1.0,4.0,9.0,0.0,4.0,6.0,1.0,6.0,-2.5031705088364755,-0.5405874294342244,3,Support Player
8476874,5.0,8.0,22.0,59.0,0.0,14.0,63.0,23.0,34.0,0.6098547044281196,-0.11882646084419304,1,Defensive Minded
8479421,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,-3.028506706165155,-0.5943047421515087,3,Support Player
8481740,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0822561972479945,-0.6154868220061849,3,Support Player
8479458,1.0,2.0,7.0,17.0,0.0,18.0,91.0,5.0,22.0,-1.3753410600827687,0.9627399776408299,3,Support Player
8475747,0.0,1.0,3.0,60.0,0.0,30.0,95.0,10.0,23.0,-0.9670743406571911,1.4866335264863233,0,Bruiser
8475764,6.0,10.0,26.0,87.0,0.0,14.0,14.0,22.0,38.0,1.0156359160755355,-0.8268349304178646,1,Defensive Minded
8475786,16.0,20.0,49.0,194.0,4.0,33.0,74.0,32.0,22.0,4.218425260347339,-0.6243792214690378,2,Offensive All Star
8482087,4.0,9.0,16.0,38.0,0.0,25.0,73.0,21.0,46.0,0.6794437433053546,0.5293542254085152,1,Defensive Minded
8481518,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,-2.922254331570896,-0.6243847415526989,3,Support Player
8482655,3.0,7.0,18.0,65.0,0.0,35.0,67.0,11.0,33.0,0.3209423757264796,0.8769229039199689,1,Defensive Minded
8470610,12.0,6.0,21.0,136.0,6.0,22.0,82.0,14.0,20.0,1.0937155722934444,0.20434440026841716,1,Defensive Minded
8481077,1.0,0.0,1.0,4.0,0.0,2.0,4.0,4.0,3.0,-2.782884686762344,-0.5699285330820482,3,Support Player
8477244,1.0,1.0,5.0,32.0,0.0,18.0,76.0,14.0,8.0,-1.5204391452702675,0.6821354318140237,3,Support Player
8477938,0.0,0.0,1.0,32.0,0.0,4.0,27.0,3.0,6.0,-2.4728587964989344,-0.17062164979282746,3,Support Player
8479661,5.0,5.0,16.0,96.0,8.0,90.0,282.0,22.0,27.0,2.212698067383877,5.163179657049533,0,Bruiser
8475772,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,-3.0245639431619855,-0.4974910348495873,3,Support Player
8482684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0522482754782323,-0.6303654850072905,3,Support Player
8478062,0.0,0.0,0.0,6.0,0.0,8.0,29.0,2.0,8.0,-2.621449996458161,0.021044826204976712,3,Support Player
8477406,5.0,9.0,19.0,70.0,25.0,28.0,18.0,20.0,23.0,0.4179522565140614,-0.28048081653555856,1,Defensive Minded
8483424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.1099164692430676,-0.6233482321958103,3,Support Player
8480027,26.0,19.0,56.0,194.0,0.0,12.0,54.0,56.0,58.0,5.963010930182871,-1.9410711559342035,2,Offensive All Star
8477380,1.0,0.0,2.0,25.0,49.0,8.0,9.0,5.0,4.0,-2.3686594540718713,-0.4344768737477242,3,Support Player
8479379,1.0,2.0,4.0,28.0,0.0,47.0,66.0,6.0,6.0,-1.4013670253024009,1.5657891264878698,3,Support Player
8478970,5.0,4.0,12.0,88.0,0.0,35.0,73.0,26.0,20.0,0.3487512315479673,0.852539508762468,1,Defensive Minded
8475168,12.0,11.0,34.0,104.0,96.0,26.0,23.0,32.0,44.0,2.5378914391934915,-0.9152046876947486,2,Offensive All Star
8476882,4.0,12.0,20.0,90.0,22.0,12.0,14.0,31.0,39.0,1.1442710709177075,-0.9411885579052012,1,Defensive Minded
8476331,3.0,9.0,22.0,87.0,0.0,50.0,113.0,15.0,42.0,1.4276750693816083,1.8258372246849788,0,Bruiser
8473994,17.0,11.0,41.0,125.0,348.0,28.0,88.0,40.0,36.0,3.8991062714645004,-0.9919061020005856,2,Offensive All Star
8482250,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,-3.0380043234740977,-0.6310984032386762,3,Support Player
8478401,15.0,12.0,43.0,94.0,99.0,14.0,57.0,25.0,30.0,2.4661801060427977,-1.1780508934317224,2,Offensive All Star
8477495,8.0,6.0,20.0,105.0,0.0,22.0,88.0,32.0,44.0,1.5862336698559634,0.41689125333392935,1,Defensive Minded
8480007,0.0,1.0,1.0,15.0,1.0,4.0,1.0,8.0,1.0,-2.6097130489519382,-0.5892434048025821,3,Support Player
8479941,2.0,1.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,-2.630758778113753,-0.5535566796577099,3,Support Player
8477464,1.0,1.0,3.0,9.0,1.0,2.0,4.0,3.0,1.0,-2.681385302994904,-0.6339916978976461,3,Support Player
8481093,8.0,3.0,13.0,40.0,0.0,10.0,56.0,8.0,13.0,-0.9016479184788866,-0.14220747453271115,1,Defensive Minded
8477471,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,-3.027372041129389,-0.5944869424403384,3,Support Player
8482133,0.0,1.0,2.0,9.0,2.0,0.0,4.0,4.0,5.0,-2.6833529795872595,-0.6431201511780538,3,Support Player
8471698,10.0,5.0,22.0,72.0,14.0,45.0,116.0,40.0,24.0,1.6556017108019145,1.2488946323202563,0,Bruiser
8477126,2.0,2.0,7.0,33.0,132.0,6.0,47.0,9.0,6.0,-1.565093260311287,-0.41476466638402565,3,Support Player
8481606,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,-2.8858883575709444,-0.6231782622310635,3,Support Player
8471675,22.0,19.0,55.0,180.0,739.0,28.0,69.0,54.0,57.0,6.9416934096466765,-2.692949872100393,2,Offensive All Star
8479982,2.0,3.0,9.0,15.0,0.0,6.0,23.0,6.0,14.0,-1.7732317841725,-0.39828255115926975,3,Support Player
8477506,4.0,8.0,21.0,110.0,0.0,14.0,132.0,19.0,34.0,1.073624281628139,0.7849872805763939,1,Defensive Minded
8478075,2.0,5.0,8.0,14.0,0.0,2.0,7.0,4.0,10.0,-1.9220281239019135,-0.7838604995371536,3,Support Player
8480185,15.0,7.0,34.0,113.0,149.0,22.0,55.0,39.0,33.0,2.590551990005463,-0.8697330361267089,2,Offensive All Star
8480069,9.0,9.0,28.0,116.0,0.0,24.0,49.0,42.0,38.0,2.184024455832523,-0.34031357628228676,2,Offensive All Star
8482093,13.0,6.0,25.0,145.0,8.0,6.0,68.0,34.0,26.0,1.7132994904839254,-0.7242178457103666,1,Defensive Minded
8482712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.111467895843842,-0.6211535579482371,3,Support Player
8479026,1.0,0.0,3.0,21.0,0.0,4.0,29.0,8.0,5.0,-2.324649931618919,-0.25313817737665906,3,Support Player
8480844,0.0,1.0,2.0,15.0,0.0,4.0,20.0,1.0,1.0,-2.6878865078777623,-0.3109132402877137,3,Support Player
8479324,0.0,9.0,14.0,73.0,0.0,39.0,60.0,10.0,16.0,-0.13514023922571347,0.9183854289099214,1,Defensive Minded
8480021,4.0,1.0,8.0,63.0,71.0,16.0,60.0,17.0,6.0,-0.963930966848367,0.09182033896387864,1,Defensive Minded
8475314,20.0,7.0,31.0,168.0,24.0,40.0,120.0,23.0,29.0,3.0181371868307,0.7685892270950561,2,Offensive All Star
8475279,3.0,7.0,17.0,93.0,0.0,41.0,125.0,6.0,16.0,0.3145805753352217,1.728627075350757,0,Bruiser
8477511,10.0,8.0,22.0,109.0,6.0,31.0,66.0,22.0,28.0,1.3811646662062544,0.27646612092271533,1,Defensive Minded
8481543,3.0,3.0,7.0,27.0,52.0,8.0,28.0,3.0,4.0,-1.8481741404959164,-0.42586850469184345,3,Support Player
8482101,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-3.0400320221369523,-0.6302585633905377,3,Support Player
8476941,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,-2.983877086876429,-0.6316093902226247,3,Support Player
8475798,6.0,8.0,21.0,76.0,123.0,18.0,72.0,28.0,20.0,0.8742824278346268,-0.2930379224126937,1,Defensive Minded
8475763,10.0,19.0,32.0,168.0,262.0,23.0,48.0,34.0,30.0,3.480358173307734,-1.361137099500744,2,Offensive All Star
8473473,7.0,8.0,17.0,72.0,17.0,43.0,166.0,28.0,26.0,1.4497442640550036,1.9508801429457385,0,Bruiser
8480762,10.0,4.0,20.0,89.0,2.0,6.0,121.0,18.0,13.0,0.32331316939441973,0.22158813307783334,1,Defensive Minded
8477467,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,-3.0107720595835246,-0.6005556225881699,3,Support Player
8476918,7.0,6.0,19.0,108.0,3.0,18.0,98.0,44.0,29.0,1.4933728088345326,0.25169831233889517,1,Defensive Minded
8474161,0.0,2.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,-2.6892397903123513,-0.7377617000371468,3,Support Player
8477454,6.0,4.0,14.0,48.0,10.0,19.0,155.0,11.0,15.0,-0.21826673621064335,1.3267477888087333,0,Bruiser
8481523,8.0,6.0,18.0,86.0,79.0,37.0,47.0,25.0,26.0,0.983214505018575,0.23596040142042532,1,Defensive Minded
8481433,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,-3.0419939446808995,-0.5391181217807214,3,Support Player
8481540,17.0,2.0,24.0,105.0,0.0,2.0,17.0,19.0,20.0,0.5511849441743014,-1.3366681158092935,1,Defensive Minded
8479402,1.0,0.0,5.0,14.0,0.0,6.0,13.0,7.0,3.0,-2.421601190771701,-0.4055285355043428,3,Support Player
8480009,14.0,5.0,22.0,88.0,2.0,14.0,90.0,18.0,7.0,0.540454298936645,-0.10840281148063224,1,Defensive Minded
8475726,19.0,8.0,40.0,191.0,5.0,18.0,52.0,32.0,26.0,3.049710628637019,-0.948074894341924,2,Offensive All Star
8471218,7.0,15.0,32.0,94.0,55.0,38.0,46.0,41.0,21.0,2.3164037542554112,-0.304444435968178,2,Offensive All Star
8481592,1.0,1.0,4.0,34.0,2.0,2.0,15.0,11.0,10.0,-2.017757413425756,-0.5365448848000988,3,Support Player
8477456,12.0,11.0,30.0,105.0,554.0,33.0,32.0,23.0,23.0,2.5832371077767555,-1.571417683502822,2,Offensive All Star
8476419,3.0,11.0,22.0,85.0,500.0,12.0,161.0,23.0,30.0,1.9432402421120951,-0.16836778969430152,1,Defensive Minded
8481541,2.0,1.0,3.0,17.0,0.0,2.0,25.0,1.0,11.0,-2.3181999367269412,-0.3388994725051148,3,Support Player
8482105,2.0,7.0,14.0,88.0,0.0,10.0,37.0,24.0,35.0,0.2396696741176246,-0.33593986112769814,1,Defensive Minded
8480829,12.0,5.0,29.0,98.0,327.0,46.0,102.0,28.0,39.0,2.6409022206066832,0.46277321705704033,2,Offensive All Star
8474089,0.0,0.0,0.0,6.0,21.0,6.0,26.0,3.0,1.0,-2.753039864206222,-0.17648206006504372,3,Support Player
8477404,16.0,16.0,37.0,150.0,6.0,42.0,75.0,33.0,36.0,3.6984546305889614,0.042689122811654934,2,Offensive All Star
8482635,0.0,0.0,0.0,7.0,6.0,0.0,25.0,3.0,2.0,-2.8326426584688984,-0.3498170917720407,3,Support Player
8482705,1.0,4.0,7.0,81.0,279.0,16.0,101.0,15.0,15.0,-0.1953616090779754,0.20460767312381153,1,Defensive Minded
8477497,3.0,5.0,9.0,36.0,121.0,4.0,9.0,15.0,11.0,-1.1397542818709891,-1.0957549873456944,3,Support Player
8474102,15.0,11.0,28.0,114.0,2.0,46.0,103.0,37.0,25.0,2.763121350676273,0.7391956744269823,2,Offensive All Star
8479525,12.0,8.0,23.0,123.0,96.0,40.0,182.0,36.0,20.0,2.5286886150156302,1.5219484364894549,0,Bruiser
8481537,1.0,0.0,1.0,6.0,0.0,2.0,31.0,1.0,4.0,-2.7191824450922506,-0.21463521298012997,3,Support Player
8478458,6.0,15.0,29.0,87.0,325.0,4.0,37.0,27.0,37.0,2.0230533517263516,-1.8533273360968776,2,Offensive All Star
8477955,30.0,14.0,48.0,139.0,15.0,14.0,59.0,40.0,22.0,4.066656936127227,-1.7739910309972164,2,Offensive All Star
8474709,7.0,7.0,18.0,82.0,8.0,48.0,294.0,15.0,20.0,1.5681048234517,3.7706325681224233,0,Bruiser
8482730,0.0,1.0,1.0,10.0,0.0,2.0,3.0,1.0,3.0,-2.8052076234535104,-0.5570014390434823,3,Support Player
8475768,9.0,8.0,23.0,116.0,24.0,20.0,53.0,42.0,27.0,1.7250080778270767,-0.44516027544683173,1,Defensive Minded
8474141,16.0,10.0,33.0,148.0,0.0,10.0,13.0,28.0,46.0,2.5423261941120585,-1.3998669592728066,2,Offensive All Star
8482699,2.0,2.0,9.0,40.0,2.0,10.0,18.0,9.0,10.0,-1.6244626141612024,-0.3462400774605753,3,Support Player
8476884,0.0,1.0,2.0,3.0,0.0,6.0,10.0,4.0,3.0,-2.6706683962750706,-0.3779513950021302,3,Support Player
8473453,6.0,7.0,17.0,129.0,103.0,16.0,152.0,18.0,11.0,0.8875461221869894,0.7586110270637059,1,Defensive Minded
8480831,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,7.0,-2.8497035763592216,-0.4086245695782232,3,Support Player
8478495,6.0,7.0,14.0,101.0,0.0,8.0,40.0,14.0,31.0,0.21451841564479607,-0.43535361459732136,1,Defensive Minded
8476312,2.0,6.0,10.0,41.0,0.0,40.0,57.0,16.0,12.0,-0.5251535109594752,0.928092082746886,1,Defensive Minded
8479523,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,-3.035861827300476,-0.512954233373795,3,Support Player
8475197,8.0,8.0,21.0,111.0,0.0,28.0,50.0,24.0,38.0,1.405143487343348,0.11617577309672016,1,Defensive Minded
8476372,4.0,6.0,13.0,80.0,0.0,50.0,119.0,8.0,24.0,0.4070886664846629,2.0367293440751335,0,Bruiser
8479343,24.0,23.0,53.0,158.0,16.0,33.0,17.0,48.0,49.0,5.535572485672565,-1.7310783869963255,2,Offensive All Star
8478440,17.0,11.0,39.0,114.0,419.0,20.0,19.0,41.0,33.0,3.452639744928772,-2.2414292921038115,2,Offensive All Star
8476792,3.0,6.0,15.0,102.0,0.0,27.0,39.0,17.0,27.0,0.25092743244484345,0.25693410801478067,1,Defensive Minded
8483597,1.0,0.0,1.0,12.0,1.0,13.0,26.0,0.0,2.0,-2.6100194722758254,0.0866324106374053,3,Support Player
8480292,0.0,1.0,1.0,15.0,0.0,6.0,26.0,2.0,0.0,-2.663307981798944,-0.17430315469266003,3,Support Player
8479602,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-3.076598841868121,-0.5545747905548764,3,Support Player
8479393,10.0,5.0,16.0,113.0,5.0,28.0,94.0,25.0,10.0,0.7737245976293581,0.5609843652131454,1,Defensive Minded
8477460,1.0,0.0,1.0,25.0,81.0,10.0,17.0,10.0,4.0,-2.1626785399541304,-0.3732056682187306,3,Support Player
8479338,0.0,0.0,0.0,15.0,0.0,4.0,57.0,0.0,15.0,-2.3998438655377936,0.2802616009127534,3,Support Player
8480797,15.0,9.0,35.0,114.0,16.0,39.0,65.0,23.0,33.0,2.423601444669018,0.16761777116165053,2,Offensive All Star
8477887,3.0,4.0,11.0,54.0,150.0,34.0,166.0,6.0,12.0,-0.16623835025110514,1.8135198409579787,0,Bruiser
8474673,2.0,3.0,13.0,52.0,0.0,14.0,40.0,23.0,33.0,-0.3519033409302985,-0.01942498077551738,1,Defensive Minded
8476958,4.0,8.0,21.0,115.0,0.0,8.0,26.0,66.0,36.0,1.870361463594356,-1.0832297224875764,2,Offensive All Star
8481522,7.0,7.0,21.0,68.0,224.0,46.0,90.0,17.0,24.0,1.2121788147027932,0.7540635635041649,1,Defensive Minded
8477979,4.0,3.0,12.0,66.0,6.0,40.0,116.0,14.0,18.0,-0.05678171924143555,1.6825358999453648,0,Bruiser
8481161,0.0,1.0,3.0,18.0,0.0,4.0,20.0,7.0,7.0,-2.3520233401726256,-0.3414236928538474,3,Support Player
8479425,4.0,4.0,16.0,87.0,0.0,24.0,83.0,9.0,25.0,-0.037428206099115346,0.7655343441922653,1,Defensive Minded
8471699,10.0,3.0,17.0,73.0,18.0,32.0,53.0,19.0,8.0,0.07620993878153895,0.27287769360458797,1,Defensive Minded
8480467,0.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,-3.0268488618206515,-0.49491971796034756,3,Support Player
8481617,4.0,2.0,7.0,40.0,5.0,9.0,51.0,8.0,14.0,-1.388549489970519,-3.3536556132025544e-06,3,Support Player
8475692,9.0,18.0,30.0,117.0,22.0,22.0,46.0,39.0,29.0,2.614850496170283,-0.845784074528748,2,Offensive All Star
8476927,3.0,8.0,13.0,75.0,226.0,10.0,67.0,20.0,15.0,0.17201062521226057,-0.6056648246214669,1,Defensive Minded
8470966,2.0,8.0,21.0,97.0,0.0,47.0,55.0,19.0,37.0,1.075712639400812,1.0458729246866931,0,Bruiser
8476931,3.0,9.0,21.0,89.0,0.0,44.0,144.0,27.0,38.0,1.6717702329645119,1.8824106199619404,0,Bruiser
8480205,3.0,7.0,15.0,71.0,7.0,4.0,16.0,16.0,8.0,-0.7409902866138494,-0.9324440250957085,1,Defensive Minded
8477508,3.0,1.0,5.0,50.0,126.0,21.0,135.0,13.0,5.0,-0.8934395094853744,1.136989658504853,1,Defensive Minded
8477426,9.0,7.0,23.0,94.0,390.0,25.0,103.0,43.0,30.0,2.40433925874439,-0.43881218751599704,2,Offensive All Star
8478465,1.0,0.0,2.0,15.0,0.0,6.0,11.0,0.0,6.0,-2.6255505183983456,-0.31396171307333687,3,Support Player
8477964,12.0,12.0,36.0,95.0,50.0,40.0,178.0,43.0,37.0,3.445299158522444,1.3158487428958623,2,Offensive All Star
8482181,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,1.0,-3.0483202540338863,-0.6179206895186735,3,Support Player
8480848,8.0,9.0,24.0,83.0,91.0,50.0,119.0,17.0,24.0,1.576052275777539,1.3877640214672884,0,Bruiser
8470604,7.0,3.0,15.0,104.0,415.0,26.0,73.0,20.0,24.0,1.0599090522220895,-0.3537463337739141,1,Defensive Minded
8476925,9.0,4.0,24.0,71.0,391.0,18.0,153.0,22.0,21.0,1.4113836238748674,0.14651799591772466,1,Defensive Minded
8474053,14.0,13.0,36.0,112.0,518.0,13.0,119.0,50.0,24.0,3.7936863485140155,-1.5544225947306713,2,Offensive All Star
8477935,9.0,11.0,27.0,141.0,354.0,44.0,136.0,25.0,29.0,3.0132132195093804,0.6314929451451734,2,Offensive All Star
